"Date","count","run","byDay","year","doy","prop","cumul_prop","pred","tempF","tempC","incubDays","EmergDate"
2012-05-02,0,"winter",32,"2012",123,0,0,0.00154716455184079,51.6458333333333,10.9143518518519,85.1292452319618,117
2013-05-02,1,"winter",32,"2013",122,0.000591016548463357,0.00295508274231678,0.00145362221740029,51.9041666666667,11.0578703703704,83.7950249843132,116
2014-05-02,0,"winter",32,"2014",122,0,0.00155763239875389,0.00272093466756442,51.9083333333333,11.0601851851852,83.7737611780093,116
2015-05-02,0,"winter",32,"2015",122,0,0,0.00294927839099297,53.2458333333333,11.8032407407407,77.3422102349374,109
2016-05-02,0,"winter",32,"2016",123,0,0.0233918128654971,0.00379223053622547,54.6,12.5555555555556,71.5521142378554,104
2017-05-02,0,"winter",32,"2017",122,0,0.013986013986014,0.00118586275381866,52.8916666666667,11.6064814814815,78.9717139376907,111
2018-05-02,2,"winter",32,"2018",122,0.0116279069767442,0.0290697674418605,0.000586431090372294,50.9208333333333,10.5115740740741,89.0473184126433,121
2019-05-02,0,"winter",32,"2019",122,0,0.00434782608695652,0.00247996338103284,52.7166666666667,11.5092592592593,79.7958188741853,112
2020-05-02,0,"winter",32,"2020",123,0,0,0.00174786174929443,52.4333333333333,11.3518518518518,81.1574987580863,113
2021-05-02,3,"winter",32,"2021",122,0.0014903129657228,0.00347739692001987,0.00280048467002179,58.025,14.4583333333333,59.4958853226289,91
2022-05-02,0,"winter",32,"2022",122,0,0.00489236790606654,0.00251184236840139,53.975,12.2083333333333,74.1412622227152,106
2023-05-02,0,"winter",32,"2023",122,0,0,0.00371787026134044,48.8743127147766,9.3746181748759,101.677784506782,134
2003-05-03,8,"winter",33,"2003",123,0.0018437427978797,0.00299608204655451,0.00297241399083347,50.5166666666667,10.287037037037,91.3492079780731,124
2004-05-03,2,"winter",33,"2004",124,0.00066006600660066,0.00924092409240924,0.0026042993522591,49.6625,9.8125,96.5151092414628,130
2005-05-03,1,"winter",33,"2005",123,0.000138773244518457,0.00222037191229531,0.00267791745265758,50.7333333333333,10.4074074074074,90.10433118244,123
2006-05-03,4,"winter",33,"2006",123,0.000600150037509377,0.00495123780945236,0.00457137870874025,49.4541666666667,9.69675925925926,97.8410635605084,131
2007-05-03,4,"winter",33,"2007",123,0.00253004427577483,0.00822264389626818,0.00344181560979817,49.7458333333333,9.8587962962963,95.9922122776476,129
2008-05-03,1,"winter",33,"2008",124,0.0008058017727639,0.0072522159548751,0.00601954724678338,48.975,9.43055555555556,100.99566550247,134
2009-05-03,1,"winter",33,"2009",123,0.000600240096038415,0.00180072028811525,0.005642616314614,48.9708333333333,9.42824074074074,101.023757749825,134
2010-05-03,0,"winter",33,"2010",123,0,0.0112834978843441,0.00618389187037581,50.4791666666667,10.2662037037037,91.5672660439402,125
2011-05-03,0,"winter",33,"2011",123,0,0.00544959128065395,0.00165247755540572,52.7,11.5,79.874972374671,113
2012-05-03,0,"winter",33,"2012",124,0,0,0.00170422985784465,51.7875,10.9930555555556,84.3936906631888,117
2013-05-03,0,"winter",33,"2013",123,0,0.00295508274231678,0.00160120650629005,51.825,11.0138888888889,84.2005695408612,117
2014-05-03,0,"winter",33,"2014",123,0,0.00155763239875389,0.00299680131250315,51.8208333333333,11.0115740740741,84.2219949196195,117
2015-05-03,0,"winter",33,"2015",123,0,0,0.00324822065259231,52.975,11.6527777777778,78.5837320643106,112
2016-05-03,0,"winter",33,"2016",124,0,0.0233918128654971,0.00417625751433778,54.4958333333333,12.4976851851852,71.9741936091103,105
2017-05-03,0,"winter",33,"2017",123,0,0.013986013986014,0.00130629735186236,53.0916666666667,11.7175925925926,78.0453095809254,111
2018-05-03,0,"winter",33,"2018",123,0,0.0290697674418605,0.000646027604403918,51.0208333333333,10.5671296296296,88.491114080236,121
2019-05-03,1,"winter",33,"2019",123,0.00072463768115942,0.00507246376811594,0.00273146565258984,53.05,11.6944444444444,78.236970791266,111
2020-05-03,2,"winter",33,"2020",124,0.00140449438202247,0.00140449438202247,0.00192526217960522,52.325,11.2916666666667,81.6873004852428,115
2021-05-03,0,"winter",33,"2021",123,0,0.00347739692001987,0.0030843916844332,58.5083333333333,14.7268518518519,58.0415867609116,91
2022-05-03,1,"winter",33,"2022",123,0.000978473581213307,0.00587084148727984,0.0027665686396789,53.9958333333333,12.2199074074074,74.0527244320802,107
2023-05-03,0,"winter",33,"2023",123,0,0,0.00409439796290916,49.5291666666667,9.73842592592593,97.3606116849177,130
2003-05-04,2,"winter",34,"2003",124,0.000460935699469924,0.00345701774602443,0.00327369360384712,50.4291666666667,10.2384259259259,91.8592182085022,126
2004-05-04,7,"winter",34,"2004",125,0.00231023102310231,0.0115511551155116,0.00286837473684207,49.8,9.88888888888889,95.6545888422842,130
2005-05-04,0,"winter",34,"2005",124,0,0.00222037191229531,0.00294943562190496,50.6166666666667,10.3425925925926,90.7714869015962,125
2006-05-04,2,"winter",34,"2006",124,0.000300075018754689,0.00525131282820705,0.00503390881742639,49.4583333333333,9.69907407407407,97.8142792385903,132
2007-05-04,0,"winter",34,"2007",124,0,0.00822264389626818,0.00379049221552252,50.2416666666667,10.1342592592593,92.9664785568206,127
2008-05-04,0,"winter",34,"2008",125,0,0.0072522159548751,0.00662762684488001,49.0416666666667,9.46759259259259,100.547767408283,135
2009-05-04,0,"winter",34,"2009",124,0,0.00180072028811525,0.00621285729050449,49.675,9.81944444444444,96.4364046281556,130
2010-05-04,3,"winter",34,"2010",124,0.00423131170662906,0.0155148095909732,0.00680845943464829,49.825,9.90277777777778,95.4993589154254,129
2011-05-04,1,"winter",34,"2011",124,0.00272479564032698,0.00817438692098093,0.00182021455386348,52.3,11.2777777777778,81.8102939079665,116
2012-05-04,1,"winter",34,"2012",125,0.00150602409638554,0.00150602409638554,0.00187721016701035,51.3625,10.7569444444444,86.6292905904526,121
2013-05-04,1,"winter",34,"2013",124,0.000591016548463357,0.00354609929078014,0.00176374836099283,51.7208333333333,10.9560185185185,84.7386498638853,119
2014-05-04,0,"winter",34,"2014",124,0,0.00155763239875389,0.00330054460659542,51.9458333333333,11.0810185185185,83.5827480605714,118
2015-05-04,0,"winter",34,"2015",124,0,0,0.00357735532828974,53.1,11.7222222222222,78.0070612678522,112
2016-05-04,1,"winter",34,"2016",125,0.00584795321637427,0.0292397660818713,0.00459899413631137,53.9333333333333,12.1851851851852,74.3188114655721,108
2017-05-04,0,"winter",34,"2017",124,0,0.013986013986014,0.00143894550194273,51.9125,11.0625,83.75250540777,118
2018-05-04,0,"winter",34,"2018",124,0,0.0290697674418605,0.000711676347533317,50.9625,10.5347222222222,88.8149355544946,123
2019-05-04,1,"winter",34,"2019",124,0.00072463768115942,0.00579710144927536,0.00300839677873777,52.7375,11.5208333333333,79.6970411875918,114
2020-05-04,0,"winter",34,"2020",125,0,0.00140449438202247,0.00212062973899843,52.45,11.3611111111111,81.0764452692185,115
2021-05-04,0,"winter",34,"2021",124,0,0.00347739692001987,0.00339698252529325,59.55,15.3055555555556,55.0819868218446,89
2022-05-04,3,"winter",34,"2022",124,0.00293542074363992,0.00880626223091976,0.00304704782725703,54.1416666666667,12.3009259259259,73.4373460896589,107
2023-05-04,0,"winter",34,"2023",124,0,0,0.0045088859685944,50.0208333333333,10.0115740740741,94.2962680190326,128
2003-05-05,0,"winter",35,"2003",125,0,0.00345701774602443,0.00360540005841964,50.35,10.1944444444444,92.3243192909685,127
2004-05-05,0,"winter",35,"2004",126,0,0.0115511551155116,0.00315914249382317,49.64375,9.80208333333333,96.6333456697912,132
2005-05-05,1,"winter",35,"2005",125,0.000138773244518457,0.00235914515681377,0.00324839376868788,50.3083333333333,10.1712962962963,92.5705194537747,128
2006-05-05,8,"winter",35,"2006",125,0.00120030007501875,0.00645161290322581,0.0055429769264461,49.4041666666667,9.66898148148148,98.1633293278338,133
2007-05-05,3,"winter",35,"2007",125,0.00189753320683112,0.0101201771030993,0.00417434389711768,50.55,10.3055555555556,91.1560272673752,126
2008-05-05,0,"winter",35,"2008",126,0,0.0072522159548751,0.00729668219684788,49.15,9.52777777777778,99.8262180431099,135
2009-05-05,1,"winter",35,"2009",125,0.000600240096038415,0.00240096038415366,0.00684033020060173,49.8083333333333,9.89351851851852,95.6028038016088,131
2010-05-05,1,"winter",35,"2010",125,0.00141043723554302,0.0169252468265162,0.00749563199359888,49.8,9.88888888888889,95.6545888422842,131
2011-05-05,0,"winter",35,"2011",125,0,0.00817438692098093,0.00200494373275462,52.9666666666667,11.6481481481481,78.6224023424028,114
2012-05-05,1,"winter",35,"2012",126,0.00150602409638554,0.00301204819277108,0.00206771171085161,51.1291666666667,10.6273148148148,87.8943790449229,123
2013-05-05,1,"winter",35,"2013",125,0.000591016548463357,0.0041371158392435,0.00194275807585189,52.0208333333333,11.1226851851852,83.20266287466,118
2014-05-05,1,"winter",35,"2014",125,0.00155763239875389,0.00311526479750779,0.00363496181248624,51.6625,10.9236111111111,85.0422148492306,120
2015-05-05,0,"winter",35,"2015",125,0,0,0.00393970863913309,53.1291666666667,11.7384259259259,77.8734118098185,113
2016-05-05,0,"winter",35,"2016",126,0,0.0292397660818713,0.00506430414670205,53.9166666666667,12.1759259259259,74.3900085272505,109
2017-05-05,0,"winter",35,"2017",125,0,0.013986013986014,0.00158504204917188,51.7291666666667,10.9606481481481,84.6954152279353,120
2018-05-05,0,"winter",35,"2018",125,0,0.0290697674418605,0.000783991023278792,50.8625,10.4791666666667,89.3741788940969,124
2019-05-05,0,"winter",35,"2019",125,0,0.00579710144927536,0.00331331143523801,52.4125,11.3402777777778,81.258985454892,116
2020-05-05,0,"winter",35,"2020",126,0,0.00140449438202247,0.00233577598550553,52.7125,11.5069444444444,79.8155962926351,115
2021-05-05,8,"winter",35,"2021",125,0.00397416790859414,0.00745156482861401,0.00374113432051761,59.8208333333333,15.4560185185185,54.3493100804874,89
2022-05-05,0,"winter",35,"2022",125,0,0.00880626223091976,0.00335586675666614,54.0208333333333,12.2337962962963,73.9466868054262,109
2023-05-05,0,"winter",35,"2023",125,0,0,0.00496512462762356,49.4291666666667,9.68287037037037,98.0019991399675,133
2003-05-06,25,"winter",36,"2003",126,0.00576169624337405,0.00921871398939848,0.00397058272378915,50.8833333333333,10.4907407407407,89.2572381663859,125
2004-05-06,3,"winter",36,"2004",127,0.00099009900990099,0.0125412541254125,0.00347928259263745,49.325,9.625,98.6768262255199,135
2005-05-06,4,"winter",36,"2005",126,0.000555092978073827,0.00291423813488759,0.00357754592287847,50.0791666666667,10.0439814814815,93.9422628619053,130
2006-05-06,8,"winter",36,"2006",126,0.00120030007501875,0.00765191297824456,0.00610321018322904,49.5833333333333,9.76851851851852,97.0158008390284,133
2007-05-06,7,"winter",36,"2007",126,0.00442757748260595,0.0145477545857053,0.00459688770966775,50.7833333333333,10.4351851851852,89.8206412613605,126
2008-05-06,0,"winter",36,"2008",127,0,0.0072522159548751,0.00803273216870595,49.2375,9.57638888888889,99.249043884457,135
2009-05-06,1,"winter",36,"2009",126,0.000600240096038415,0.00300120048019208,0.00753069506139265,50.5833333333333,10.3240740740741,90.9634544214334,127
2010-05-06,0,"winter",36,"2010",126,0,0.0169252468265162,0.00825158413051791,49.7291666666667,9.84953703703704,96.0964535491941,132
2011-05-06,0,"winter",36,"2011",126,0,0.00817438692098093,0.00220837915228556,53.4416666666667,11.912037037037,76.4626065541988,112
2012-05-06,0,"winter",36,"2012",127,0,0.00301204819277108,0.00227750146810504,51.7541666666667,10.974537037037,84.5659082747483,121
2013-05-06,0,"winter",36,"2013",126,0,0.0041371158392435,0.00213989723914806,51.7083333333333,10.9490740740741,84.8035634801832,121
2014-05-06,1,"winter",36,"2014",126,0.00155763239875389,0.00467289719626168,0.00400312669011549,51.4791666666667,10.8217592592593,86.0068936517023,122
2015-05-06,2,"winter",36,"2015",126,0.00345423143350604,0.00345423143350604,0.00433860520782203,53.1416666666667,11.7453703703704,77.8162378574529,114
2016-05-06,0,"winter",36,"2016",127,0,0.0292397660818713,0.0055764288407906,54.3458333333333,12.4143518518519,72.5885331030777,109
2017-05-06,0,"winter",36,"2017",126,0,0.013986013986014,0.00174594588518484,52.1041666666667,11.1689814814815,82.7833576696993,119
2018-05-06,0,"winter",36,"2018",126,0,0.0290697674418605,0.000863647368817852,50.8416666666667,10.4675925925926,89.4913479714353,125
2019-05-06,0,"winter",36,"2019",126,0,0.00579710144927536,0.00364901746366938,52.6041666666667,11.4467592592593,80.3323827122448,116
2020-05-06,0,"winter",36,"2020",127,0,0.00140449438202247,0.00257269339218858,52.6291666666667,11.4606481481482,80.212682871809,116
2021-05-06,1,"winter",36,"2021",126,0.000496770988574267,0.00794833581718828,0.00412000834887282,59.8416666666667,15.4675925925926,54.2935525483748,90
2022-05-06,0,"winter",36,"2022",126,0,0.00880626223091976,0.00369586851860614,53.8958333333333,12.1643518518519,74.4791478075329,110
2023-05-06,2,"winter",36,"2023",126,0.00727272727272727,0.00727272727272727,0.00546727496579926,49.2791666666667,9.59953703703704,98.9759446069382,135
2003-05-07,2,"winter",37,"2003",127,0.000460935699469924,0.0096796496888684,0.00437259157910017,51.2708333333333,10.7060185185185,87.1230349660629,124
2004-05-07,1,"winter",37,"2004",128,0.00033003300330033,0.0128712871287129,0.00383174023479021,49.0041666666667,9.44675925925926,100.799345161026,138
2005-05-07,2,"winter",37,"2005",127,0.000277546489036914,0.00319178462392451,0.00393991846287188,49.8854166666667,9.93634259259259,95.1257654126302,132
2006-05-07,6,"winter",37,"2006",127,0.000900225056264066,0.00855213803450863,0.00671968406698596,49.8458333333333,9.91435185185185,95.3702870881845,132
2007-05-07,0,"winter",37,"2007",127,0,0.0145477545857053,0.00506198568303694,51.2291666666667,10.6828703703704,87.3488508848227,124
2008-05-07,0,"winter",37,"2008",128,0,0.0072522159548751,0.00884236953385388,49.2166666666667,9.56481481481481,99.386014606212,136
2009-05-07,0,"winter",37,"2009",127,0,0.00300120048019208,0.00829015385428159,50.2958333333333,10.1643518518519,92.6445702071138,130
2010-05-07,4,"winter",37,"2010",127,0.00564174894217207,0.0225669957686883,0.00908307810086113,49.4541666666667,9.69675925925926,97.8410635605084,135
2011-05-07,0,"winter",37,"2011",127,0,0.00817438692098093,0.00243240622210394,52.3375,11.2986111111111,81.6259070301583,119
2012-05-07,0,"winter",37,"2012",128,0,0.00301204819277108,0.0025085229612888,53.1916666666667,11.7731481481481,77.5881661482058,115
2013-05-07,1,"winter",37,"2013",127,0.000591016548463357,0.00472813238770686,0.00235699363234028,51.3541666666667,10.7523148148148,86.67400399529,124
2014-05-07,0,"winter",37,"2014",127,0,0.00467289719626168,0.00440841593485505,51.9791666666667,11.099537037037,83.4135027042751,120
2015-05-07,0,"winter",37,"2015",127,0,0.00345423143350604,0.00477769643565131,53.1833333333333,11.7685185185185,77.6261089006313,115
2016-05-07,1,"winter",37,"2016",128,0.00584795321637427,0.0350877192982456,0.00614002223498619,53.5041666666667,11.9467592592593,76.1850170679223,113
2017-05-07,0,"winter",37,"2017",127,0,0.013986013986014,0.00192315223816568,51.5833333333333,10.8796296296296,85.4567934637997,122
2018-05-07,0,"winter",37,"2018",127,0,0.0290697674418605,0.000951389383411083,51.0791666666667,10.599537037037,88.1690480394798,125
2019-05-07,2,"winter",37,"2019",127,0.00144927536231884,0.0072463768115942,0.00401860021748455,52.6125,11.4513888888889,80.2924532205347,117
2020-05-07,0,"winter",37,"2020",128,0,0.00140449438202247,0.0028335730441875,52.2208333333333,11.2337962962963,82.2015980681468,119
2021-05-07,1,"winter",37,"2021",127,0.000496770988574267,0.00844510680576254,0.0045370771583593,59.225,15.125,55.9807823363242,93
2022-05-07,5,"winter",37,"2022",127,0.00489236790606654,0.0136986301369863,0.00407017709449658,53.95,12.1944444444444,74.2477158510098,111
2023-05-07,0,"winter",37,"2023",127,0,0.00727272727272727,0.00601990327946037,49.6541666666667,9.80787037037037,96.5676321474677,134
2003-05-08,0,"winter",38,"2003",128,0,0.0096796496888684,0.00481510578442527,51.3375,10.7430555555556,86.763533991544,125
2004-05-08,0,"winter",38,"2004",129,0,0.0128712871287129,0.00421975128530464,49.0125,9.45138888888889,100.74335803297,139
2005-05-08,1,"winter",38,"2005",128,0.000138773244518457,0.00333055786844296,0.00433883618372939,49.7,9.83333333333333,96.2792819203251,134
2006-05-08,8,"winter",38,"2006",128,0.00120030007501875,0.00975243810952738,0.0073979633369243,49.4833333333333,9.71296296296296,97.6538024164793,136
2007-05-08,2,"winter",38,"2007",128,0.00126502213788741,0.0158127767235927,0.00557387723735483,50.9333333333333,10.5185185185185,88.9775085544267,127
2008-05-08,0,"winter",38,"2008",129,0,0.0072522159548751,0.00973281141290855,49.1958333333333,9.55324074074074,99.5232670729527,138
2009-05-08,0,"winter",38,"2009",128,0,0.00300120048019208,0.00912549864866193,49.85,9.91666666666667,95.3445039044345,133
2010-05-08,5,"winter",38,"2010",128,0.00705218617771509,0.0296191819464034,0.00999751524880701,49.7875,9.88194444444444,95.7323447761472,134
2011-05-08,0,"winter",38,"2011",128,0,0.00817438692098093,0.00267909849931102,51,10.5555555555556,88.606562431249,127
2012-05-08,0,"winter",38,"2012",129,0,0.00301204819277108,0.00276291354344426,53.4041666666667,11.8912037037037,76.6298839624927,115
2013-05-08,1,"winter",38,"2013",128,0.000591016548463357,0.00531914893617021,0.00259605754168559,51.2916666666667,10.7175925925926,87.0104529466344,125
2014-05-08,1,"winter",38,"2014",128,0.00155763239875389,0.00623052959501558,0.00485453795264019,52.1625,11.2013888888889,82.4917140027409,120
2015-05-08,1,"winter",38,"2015",128,0.00172711571675302,0.00518134715025907,0.0052609913539029,53.7833333333333,12.1018518518519,74.9632603027889,113
2016-05-08,0,"winter",38,"2016",129,0,0.0350877192982456,0.00676018914459068,53.2291666666667,11.7939814814815,77.4177651398504,115
2017-05-08,0,"winter",38,"2017",128,0,0.013986013986014,0.00211830614394132,51.7166666666667,10.9537037037037,84.760279510182,123
